doc_id,source_type,title,year,statement_type,note_number,section_type,text_length
2022_table_summary_213,table_summary,table_summary_213,2022,,,,64
2022_table_summary_214,table_summary,table_summary_214,2022,,,,133
2022_table_summary_215,table_summary,table_summary_215,2022,,,,64
2022_table_summary_216,table_summary,table_summary_216,2022,,,,108
2022_table_summary_217,table_summary,table_summary_217,2022,,,,143
2022_table_summary_218,table_summary,table_summary_218,2022,,,,64
2022_table_summary_219,table_summary,table_summary_219,2022,,,,170
2022_table_summary_220,table_summary,table_summary_220,2022,,,,77
2022_table_summary_221,table_summary,table_summary_221,2022,,,,64
2022_table_summary_222,table_summary,table_summary_222,2022,,,,170
2022_table_summary_223,table_summary,table_summary_223,2022,,,,77
2022_table_summary_224,table_summary,table_summary_224,2022,,,,236
2022_table_summary_225,table_summary,table_summary_225,2022,,,,91
2022_table_summary_226,table_summary,table_summary_226,2022,,,,283
2022_table_summary_227,table_summary,table_summary_227,2022,,,,91
2022_table_summary_228,table_summary,table_summary_228,2022,,,,255
2022_table_summary_229,table_summary,table_summary_229,2022,,,,246
2022_table_summary_230,table_summary,table_summary_230,2022,,,,91
2022_table_summary_231,table_summary,table_summary_231,2022,,,,275
2022_table_summary_232,table_summary,table_summary_232,2022,,,,91
2022_table_summary_233,table_summary,table_summary_233,2022,,,,281
2022_table_summary_234,table_summary,table_summary_234,2022,,,,91
2022_table_summary_235,table_summary,table_summary_235,2022,,,,259
2022_table_summary_236,table_summary,table_summary_236,2022,,,,91
2022_table_summary_237,table_summary,table_summary_237,2022,,,,152
2022_table_summary_238,table_summary,table_summary_238,2022,,,,91
2022_table_summary_239,table_summary,table_summary_239,2022,,,,64
2022_table_summary_240,table_summary,table_summary_240,2022,,,,233
2022_table_summary_241,table_summary,table_summary_241,2022,,,,164
2022_table_summary_242,table_summary,table_summary_242,2022,,,,64
2022_table_summary_243,table_summary,table_summary_243,2022,,,,210
2022_table_summary_244,table_summary,table_summary_244,2022,,,,172
2022_table_summary_245,table_summary,table_summary_245,2022,,,,64
2022_table_summary_246,table_summary,table_summary_246,2022,,,,264
2022_table_summary_247,table_summary,table_summary_247,2022,,,,164
2022_table_summary_248,table_summary,table_summary_248,2022,,,,64
2022_table_summary_249,table_summary,table_summary_249,2022,,,,208
2022_table_summary_250,table_summary,table_summary_250,2022,,,,172
2022_table_summary_251,table_summary,table_summary_251,2022,,,,64
2022_table_summary_252,table_summary,table_summary_252,2022,,,,205
2022_table_summary_253,table_summary,table_summary_253,2022,,,,232
2022_table_summary_254,table_summary,table_summary_254,2022,,,,64
2022_table_summary_255,table_summary,table_summary_255,2022,,,,169
2022_table_summary_256,table_summary,table_summary_256,2022,,,,207
2022_table_summary_257,table_summary,table_summary_257,2022,,,,64
2022_table_summary_258,table_summary,table_summary_258,2022,,,,225
2022_table_summary_259,table_summary,table_summary_259,2022,,,,232
2022_table_summary_260,table_summary,table_summary_260,2022,,,,64
2022_table_summary_261,table_summary,table_summary_261,2022,,,,170
2022_table_summary_262,table_summary,table_summary_262,2022,,,,207
2022_table_summary_263,table_summary,table_summary_263,2022,,,,64
2022_table_summary_264,table_summary,table_summary_264,2022,,,,117
2022_table_summary_265,table_summary,table_summary_265,2022,,,,113
2022_table_summary_266,table_summary,table_summary_266,2022,,,,79
2022_table_summary_267,table_summary,table_summary_267,2022,,,,99
2022_table_summary_268,table_summary,table_summary_268,2022,,,,215
2022_table_summary_269,table_summary,table_summary_269,2022,,,,101
2022_table_summary_270,table_summary,table_summary_270,2022,,,,109
2022_table_summary_271,table_summary,table_summary_271,2022,,,,159
2022_table_summary_272,table_summary,table_summary_272,2022,,,,68
2022_table_summary_273,table_summary,table_summary_273,2022,,,,321
2022_table_summary_274,table_summary,table_summary_274,2022,,,,488
2022_table_summary_275,table_summary,table_summary_275,2022,,,,469
2023_section_0,main_section,독립된 감사인의 감사보고서,2023,,,auditor_report_title,14
2023_section_1,main_section,감사의견,2023,,,opinion,406
2023_section_2,main_section,감사의견근거,2023,,,basis_for_opinion,6
2023_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2023,,,auditor_responsibility,224
2023_section_4,main_section,핵심감사사항,2023,,,key_audit_matters,1620
2023_section_5,main_section,기타사항,2023,,,other_matters,420
2023_section_6,main_section,재무제표감사에 대한 감사인의 책임,2023,,,auditor_responsibility,1639
2023_section_7,main_section,(첨부)재 무 제 표,2023,,,attached_financial_statements,11
2023_section_8,main_section,주석,2023,,,notes_section,24584
2023_note_1_0,note_block,1. 일반적 사항:,2023,,1,,335
2023_note_2_1,note_block,2. 중요한 회계처리방침:,2023,,2,,7020
2023_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2023,,3,,2621
2023_note_4_3,note_block,4. 범주별 금융상품:,2023,,4,,98
2023_note_5_4,note_block,5. 금융자산의 양도:,2023,,5,,260
2023_note_6_5,note_block,6. 공정가치금융자산:,2023,,6,,265
2023_note_7_6,note_block,7. 매출채권 및 미수금:,2023,,7,,240
2023_note_8_7,note_block,8. 재고자산:,2023,,8,,133
2023_note_9_8,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2023,,9,,254
2023_note_10_9,note_block,10. 유형자산:,2023,,10,,161
2023_note_11_10,note_block,11. 무형자산:,2023,,11,,100
2023_note_12_11,note_block,12. 차입금:,2023,,12,,122
2023_note_13_12,note_block,13. 사채:,2023,,13,,77
2023_note_14_13,note_block,14. 순확정급여부채(자산):,2023,,14,,548
2023_note_15_14,note_block,15. 충당부채:,2023,,15,,677
2023_note_16_15,note_block,16. 우발부채와 약정사항:,2023,,16,,781
2023_note_17_16,note_block,17. 계약부채:,2023,,17,,86
2023_note_18_17,note_block,18. 자본금:,2023,,18,,395
2023_note_19_18,note_block,19. 이익잉여금:,2023,,19,,281
2023_note_20_19,note_block,20. 기타자본항목:,2023,,20,,44
2023_note_21_20,note_block,21. 비용의 성격별 분류:,2023,,21,,50
2023_note_22_21,note_block,22. 판매비와관리비:,2023,,22,,45
2023_note_23_22,note_block,23. 기타수익 및 기타비용:,2023,,23,,53
2023_note_24_23,note_block,24. 금융수익 및 금융비용:,2023,,24,,104
2023_note_25_24,note_block,25. 법인세비용:,2023,,25,,868
2023_note_26_25,note_block,26. 주당이익:,2023,,26,,142
2023_note_27_26,note_block,27. 현금흐름표:,2023,,27,,510
2023_note_28_27,note_block,28. 재무위험관리:,2023,,28,,4872
2023_note_29_28,note_block,29. 부문별 보고:,2023,,29,,328
2023_note_30_29,note_block,30. 특수관계자와의 거래:,2023,,30,,995
2023_balance_sheet,normalized_table,balance_sheet,2023,balance_sheet,,,2062
2023_income_statement,normalized_table,income_statement,2023,income_statement,,,685
2023_comprehensive_income,normalized_table,comprehensive_income,2023,comprehensive_income,,,370
2023_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2023,changes_in_equity,,,586
2023_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2023,changes_in_equity,,,588
2023_cash_flow,normalized_table,cash_flow,2023,cash_flow,,,1433
2023_table_summary_0,table_summary,table_summary_0,2023,,,,107
2023_table_summary_1,table_summary,table_summary_1,2023,,,,92
2023_table_summary_2,table_summary,table_summary_2,2023,,,,110
2023_table_summary_3,table_summary,table_summary_3,2023,,,,210
2023_table_summary_4,table_summary,table_summary_4,2023,,,,62
2023_table_summary_5,table_summary,table_summary_5,2023,,,,107
2023_table_summary_6,table_summary,table_summary_6,2023,,,,107
2023_table_summary_7,table_summary,table_summary_7,2023,,,,97
2023_table_summary_8,table_summary,table_summary_8,2023,,,,135
2023_table_summary_9,table_summary,table_summary_9,2023,,,,202
2023_table_summary_10,table_summary,table_summary_10,2023,,,,165
2023_table_summary_11,table_summary,table_summary_11,2023,,,,82
2023_table_summary_12,table_summary,table_summary_12,2023,,,,257
2023_table_summary_13,table_summary,table_summary_13,2023,,,,198
2023_table_summary_14,table_summary,table_summary_14,2023,,,,82
2023_table_summary_15,table_summary,table_summary_15,2023,,,,287
2023_table_summary_16,table_summary,table_summary_16,2023,,,,193
2023_table_summary_17,table_summary,table_summary_17,2023,,,,82
2023_table_summary_18,table_summary,table_summary_18,2023,,,,258
2023_table_summary_19,table_summary,table_summary_19,2023,,,,189
2023_table_summary_20,table_summary,table_summary_20,2023,,,,82
2023_table_summary_21,table_summary,table_summary_21,2023,,,,250
2023_table_summary_22,table_summary,table_summary_22,2023,,,,188
2023_table_summary_23,table_summary,table_summary_23,2023,,,,82
2023_table_summary_24,table_summary,table_summary_24,2023,,,,114
2023_table_summary_25,table_summary,table_summary_25,2023,,,,93
2023_table_summary_26,table_summary,table_summary_26,2023,,,,82
2023_table_summary_27,table_summary,table_summary_27,2023,,,,64
2023_table_summary_28,table_summary,table_summary_28,2023,,,,167
2023_table_summary_29,table_summary,table_summary_29,2023,,,,64
2023_table_summary_30,table_summary,table_summary_30,2023,,,,154
2023_table_summary_31,table_summary,table_summary_31,2023,,,,126
2023_table_summary_32,table_summary,table_summary_32,2023,,,,64
2023_table_summary_33,table_summary,table_summary_33,2023,,,,163
2023_table_summary_34,table_summary,table_summary_34,2023,,,,64
2023_table_summary_35,table_summary,table_summary_35,2023,,,,154
2023_table_summary_36,table_summary,table_summary_36,2023,,,,126
2023_table_summary_37,table_summary,table_summary_37,2023,,,,64
2023_table_summary_38,table_summary,table_summary_38,2023,,,,174
2023_table_summary_39,table_summary,table_summary_39,2023,,,,64
2023_table_summary_40,table_summary,table_summary_40,2023,,,,139
2023_table_summary_41,table_summary,table_summary_41,2023,,,,126
2023_table_summary_42,table_summary,table_summary_42,2023,,,,64
2023_table_summary_43,table_summary,table_summary_43,2023,,,,180
2023_table_summary_44,table_summary,table_summary_44,2023,,,,64
2023_table_summary_45,table_summary,table_summary_45,2023,,,,142
2023_table_summary_46,table_summary,table_summary_46,2023,,,,126
2023_table_summary_47,table_summary,table_summary_47,2023,,,,64
2023_table_summary_48,table_summary,table_summary_48,2023,,,,132
2023_table_summary_49,table_summary,table_summary_49,2023,,,,64
2023_table_summary_50,table_summary,table_summary_50,2023,,,,89
2023_table_summary_51,table_summary,table_summary_51,2023,,,,64
2023_table_summary_52,table_summary,table_summary_52,2023,,,,79
2023_table_summary_53,table_summary,table_summary_53,2023,,,,64
2023_table_summary_54,table_summary,table_summary_54,2023,,,,127
2023_table_summary_55,table_summary,table_summary_55,2023,,,,64
2023_table_summary_56,table_summary,table_summary_56,2023,,,,107
2023_table_summary_57,table_summary,table_summary_57,2023,,,,64
2023_table_summary_58,table_summary,table_summary_58,2023,,,,151
2023_table_summary_59,table_summary,table_summary_59,2023,,,,64
2023_table_summary_60,table_summary,table_summary_60,2023,,,,198
2023_table_summary_61,table_summary,table_summary_61,2023,,,,77
2023_table_summary_62,table_summary,table_summary_62,2023,,,,64
2023_table_summary_63,table_summary,table_summary_63,2023,,,,201
2023_table_summary_64,table_summary,table_summary_64,2023,,,,64
2023_table_summary_65,table_summary,table_summary_65,2023,,,,151
2023_table_summary_66,table_summary,table_summary_66,2023,,,,64
2023_table_summary_67,table_summary,table_summary_67,2023,,,,204
2023_table_summary_68,table_summary,table_summary_68,2023,,,,114
2023_table_summary_69,table_summary,table_summary_69,2023,,,,64
2023_table_summary_70,table_summary,table_summary_70,2023,,,,262
2023_table_summary_71,table_summary,table_summary_71,2023,,,,64
2023_table_summary_72,table_summary,table_summary_72,2023,,,,129
2023_table_summary_73,table_summary,table_summary_73,2023,,,,220
2023_table_summary_74,table_summary,table_summary_74,2023,,,,109
2023_table_summary_75,table_summary,table_summary_75,2023,,,,64
2023_table_summary_76,table_summary,table_summary_76,2023,,,,255
2023_table_summary_77,table_summary,table_summary_77,2023,,,,91
2023_table_summary_78,table_summary,table_summary_78,2023,,,,64
2023_table_summary_79,table_summary,table_summary_79,2023,,,,255
2023_table_summary_80,table_summary,table_summary_80,2023,,,,91
2023_table_summary_81,table_summary,table_summary_81,2023,,,,64
2023_table_summary_82,table_summary,table_summary_82,2023,,,,288
2023_table_summary_83,table_summary,table_summary_83,2023,,,,85
2023_table_summary_84,table_summary,table_summary_84,2023,,,,64
2023_table_summary_85,table_summary,table_summary_85,2023,,,,288
2023_table_summary_86,table_summary,table_summary_86,2023,,,,85
2023_table_summary_87,table_summary,table_summary_87,2023,,,,67
2023_table_summary_88,table_summary,table_summary_88,2023,,,,228
2023_table_summary_89,table_summary,table_summary_89,2023,,,,64
2023_table_summary_90,table_summary,table_summary_90,2023,,,,252
2023_table_summary_91,table_summary,table_summary_91,2023,,,,166
2023_table_summary_92,table_summary,table_summary_92,2023,,,,64
2023_table_summary_93,table_summary,table_summary_93,2023,,,,252
2023_table_summary_94,table_summary,table_summary_94,2023,,,,165
2023_table_summary_95,table_summary,table_summary_95,2023,,,,64
2023_table_summary_96,table_summary,table_summary_96,2023,,,,210
2023_table_summary_97,table_summary,table_summary_97,2023,,,,64
2023_table_summary_98,table_summary,table_summary_98,2023,,,,207
2023_table_summary_99,table_summary,table_summary_99,2023,,,,64
2023_table_summary_100,table_summary,table_summary_100,2023,,,,138
2023_table_summary_101,table_summary,table_summary_101,2023,,,,64
2023_table_summary_102,table_summary,table_summary_102,2023,,,,213
2023_table_summary_103,table_summary,table_summary_103,2023,,,,64
2023_table_summary_104,table_summary,table_summary_104,2023,,,,215
2023_table_summary_105,table_summary,table_summary_105,2023,,,,64
2023_table_summary_106,table_summary,table_summary_106,2023,,,,132
2023_table_summary_107,table_summary,table_summary_107,2023,,,,64
2023_table_summary_108,table_summary,table_summary_108,2023,,,,243
2023_table_summary_109,table_summary,table_summary_109,2023,,,,247
2023_table_summary_110,table_summary,table_summary_110,2023,,,,64
2023_table_summary_111,table_summary,table_summary_111,2023,,,,103
2023_table_summary_112,table_summary,table_summary_112,2023,,,,64
2023_table_summary_113,table_summary,table_summary_113,2023,,,,102
2023_table_summary_114,table_summary,table_summary_114,2023,,,,67
2023_table_summary_115,table_summary,table_summary_115,2023,,,,264
2023_table_summary_116,table_summary,table_summary_116,2023,,,,92
2023_table_summary_117,table_summary,table_summary_117,2023,,,,64
2023_table_summary_118,table_summary,table_summary_118,2023,,,,96
2023_table_summary_119,table_summary,table_summary_119,2023,,,,64
2023_table_summary_120,table_summary,table_summary_120,2023,,,,174
2023_table_summary_121,table_summary,table_summary_121,2023,,,,64
2023_table_summary_122,table_summary,table_summary_122,2023,,,,130
2023_table_summary_123,table_summary,table_summary_123,2023,,,,64
2023_table_summary_124,table_summary,table_summary_124,2023,,,,128
2023_table_summary_125,table_summary,table_summary_125,2023,,,,64
2023_table_summary_126,table_summary,table_summary_126,2023,,,,125
2023_table_summary_127,table_summary,table_summary_127,2023,,,,64
2023_table_summary_128,table_summary,table_summary_128,2023,,,,149
2023_table_summary_129,table_summary,table_summary_129,2023,,,,62
2023_table_summary_130,table_summary,table_summary_130,2023,,,,101
2023_table_summary_131,table_summary,table_summary_131,2023,,,,64
2023_table_summary_132,table_summary,table_summary_132,2023,,,,127
2023_table_summary_133,table_summary,table_summary_133,2023,,,,64
2023_table_summary_134,table_summary,table_summary_134,2023,,,,228
2023_table_summary_135,table_summary,table_summary_135,2023,,,,72
2023_table_summary_136,table_summary,table_summary_136,2023,,,,88
2023_table_summary_137,table_summary,table_summary_137,2023,,,,138
2023_table_summary_138,table_summary,table_summary_138,2023,,,,64
2023_table_summary_139,table_summary,table_summary_139,2023,,,,116
2023_table_summary_140,table_summary,table_summary_140,2023,,,,111
2023_table_summary_141,table_summary,table_summary_141,2023,,,,64
2023_table_summary_142,table_summary,table_summary_142,2023,,,,122
2023_table_summary_143,table_summary,table_summary_143,2023,,,,64
2023_table_summary_144,table_summary,table_summary_144,2023,,,,182
2023_table_summary_145,table_summary,table_summary_145,2023,,,,64
2023_table_summary_146,table_summary,table_summary_146,2023,,,,85
2023_table_summary_147,table_summary,table_summary_147,2023,,,,96
2023_table_summary_148,table_summary,table_summary_148,2023,,,,64
2023_table_summary_149,table_summary,table_summary_149,2023,,,,156
2023_table_summary_150,table_summary,table_summary_150,2023,,,,201
2023_table_summary_151,table_summary,table_summary_151,2023,,,,64
2023_table_summary_152,table_summary,table_summary_152,2023,,,,209
2023_table_summary_153,table_summary,table_summary_153,2023,,,,70
2023_table_summary_154,table_summary,table_summary_154,2023,,,,198
2023_table_summary_155,table_summary,table_summary_155,2023,,,,70
2023_table_summary_156,table_summary,table_summary_156,2023,,,,176
2023_table_summary_157,table_summary,table_summary_157,2023,,,,64
2023_table_summary_158,table_summary,table_summary_158,2023,,,,174
2023_table_summary_159,table_summary,table_summary_159,2023,,,,64
2023_table_summary_160,table_summary,table_summary_160,2023,,,,175
2023_table_summary_161,table_summary,table_summary_161,2023,,,,106
2023_table_summary_162,table_summary,table_summary_162,2023,,,,64
2023_table_summary_163,table_summary,table_summary_163,2023,,,,150
2023_table_summary_164,table_summary,table_summary_164,2023,,,,64
2023_table_summary_165,table_summary,table_summary_165,2023,,,,142
2023_table_summary_166,table_summary,table_summary_166,2023,,,,64
2023_table_summary_167,table_summary,table_summary_167,2023,,,,155
2023_table_summary_168,table_summary,table_summary_168,2023,,,,64
2023_table_summary_169,table_summary,table_summary_169,2023,,,,165
2023_table_summary_170,table_summary,table_summary_170,2023,,,,64
2023_table_summary_171,table_summary,table_summary_171,2023,,,,167
2023_table_summary_172,table_summary,table_summary_172,2023,,,,101
2023_table_summary_173,table_summary,table_summary_173,2023,,,,64
2023_table_summary_174,table_summary,table_summary_174,2023,,,,329
2023_table_summary_175,table_summary,table_summary_175,2023,,,,144
2023_table_summary_176,table_summary,table_summary_176,2023,,,,64
2023_table_summary_177,table_summary,table_summary_177,2023,,,,179
2023_table_summary_178,table_summary,table_summary_178,2023,,,,71
2023_table_summary_179,table_summary,table_summary_179,2023,,,,156
2023_table_summary_180,table_summary,table_summary_180,2023,,,,71
2023_table_summary_181,table_summary,table_summary_181,2023,,,,152
2023_table_summary_182,table_summary,table_summary_182,2023,,,,64
2023_table_summary_183,table_summary,table_summary_183,2023,,,,151
2023_table_summary_184,table_summary,table_summary_184,2023,,,,64
2023_table_summary_185,table_summary,table_summary_185,2023,,,,171
2023_table_summary_186,table_summary,table_summary_186,2023,,,,64
2023_table_summary_187,table_summary,table_summary_187,2023,,,,180
2023_table_summary_188,table_summary,table_summary_188,2023,,,,64
2023_table_summary_189,table_summary,table_summary_189,2023,,,,231
2023_table_summary_190,table_summary,table_summary_190,2023,,,,88
2023_table_summary_191,table_summary,table_summary_191,2023,,,,64
2023_table_summary_192,table_summary,table_summary_192,2023,,,,239
2023_table_summary_193,table_summary,table_summary_193,2023,,,,88
2023_table_summary_194,table_summary,table_summary_194,2023,,,,64
2023_table_summary_195,table_summary,table_summary_195,2023,,,,150
2023_table_summary_196,table_summary,table_summary_196,2023,,,,64
2023_table_summary_197,table_summary,table_summary_197,2023,,,,119
2023_table_summary_198,table_summary,table_summary_198,2023,,,,64
2023_table_summary_199,table_summary,table_summary_199,2023,,,,118
2023_table_summary_200,table_summary,table_summary_200,2023,,,,64
2023_table_summary_201,table_summary,table_summary_201,2023,,,,132
2023_table_summary_202,table_summary,table_summary_202,2023,,,,64
2023_table_summary_203,table_summary,table_summary_203,2023,,,,180
2023_table_summary_204,table_summary,table_summary_204,2023,,,,240
2023_table_summary_205,table_summary,table_summary_205,2023,,,,64
2023_table_summary_206,table_summary,table_summary_206,2023,,,,180
2023_table_summary_207,table_summary,table_summary_207,2023,,,,64
2023_table_summary_208,table_summary,table_summary_208,2023,,,,185
2023_table_summary_209,table_summary,table_summary_209,2023,,,,67
2023_table_summary_210,table_summary,table_summary_210,2023,,,,243
2023_table_summary_211,table_summary,table_summary_211,2023,,,,64
2023_table_summary_212,table_summary,table_summary_212,2023,,,,122
2023_table_summary_213,table_summary,table_summary_213,2023,,,,64
2023_table_summary_214,table_summary,table_summary_214,2023,,,,143
2023_table_summary_215,table_summary,table_summary_215,2023,,,,208
2023_table_summary_216,table_summary,table_summary_216,2023,,,,64
2023_table_summary_217,table_summary,table_summary_217,2023,,,,170
2023_table_summary_218,table_summary,table_summary_218,2023,,,,77
2023_table_summary_219,table_summary,table_summary_219,2023,,,,64
2023_table_summary_220,table_summary,table_summary_220,2023,,,,170
2023_table_summary_221,table_summary,table_summary_221,2023,,,,77
2023_table_summary_222,table_summary,table_summary_222,2023,,,,236
2023_table_summary_223,table_summary,table_summary_223,2023,,,,91
2023_table_summary_224,table_summary,table_summary_224,2023,,,,283
2023_table_summary_225,table_summary,table_summary_225,2023,,,,91
2023_table_summary_226,table_summary,table_summary_226,2023,,,,261
2023_table_summary_227,table_summary,table_summary_227,2023,,,,246
2023_table_summary_228,table_summary,table_summary_228,2023,,,,91
2023_table_summary_229,table_summary,table_summary_229,2023,,,,275
2023_table_summary_230,table_summary,table_summary_230,2023,,,,91
2023_table_summary_231,table_summary,table_summary_231,2023,,,,281
2023_table_summary_232,table_summary,table_summary_232,2023,,,,91
2023_table_summary_233,table_summary,table_summary_233,2023,,,,259
2023_table_summary_234,table_summary,table_summary_234,2023,,,,91
2023_table_summary_235,table_summary,table_summary_235,2023,,,,164
2023_table_summary_236,table_summary,table_summary_236,2023,,,,91
2023_table_summary_237,table_summary,table_summary_237,2023,,,,64
2023_table_summary_238,table_summary,table_summary_238,2023,,,,242
2023_table_summary_239,table_summary,table_summary_239,2023,,,,164
2023_table_summary_240,table_summary,table_summary_240,2023,,,,64
2023_table_summary_241,table_summary,table_summary_241,2023,,,,210
2023_table_summary_242,table_summary,table_summary_242,2023,,,,172
2023_table_summary_243,table_summary,table_summary_243,2023,,,,64
2023_table_summary_244,table_summary,table_summary_244,2023,,,,233
2023_table_summary_245,table_summary,table_summary_245,2023,,,,164
2023_table_summary_246,table_summary,table_summary_246,2023,,,,64
2023_table_summary_247,table_summary,table_summary_247,2023,,,,210
2023_table_summary_248,table_summary,table_summary_248,2023,,,,172
2023_table_summary_249,table_summary,table_summary_249,2023,,,,64
2023_table_summary_250,table_summary,table_summary_250,2023,,,,207
2023_table_summary_251,table_summary,table_summary_251,2023,,,,232
2023_table_summary_252,table_summary,table_summary_252,2023,,,,64
2023_table_summary_253,table_summary,table_summary_253,2023,,,,169
2023_table_summary_254,table_summary,table_summary_254,2023,,,,207
2023_table_summary_255,table_summary,table_summary_255,2023,,,,64
2023_table_summary_256,table_summary,table_summary_256,2023,,,,205
2023_table_summary_257,table_summary,table_summary_257,2023,,,,232
2023_table_summary_258,table_summary,table_summary_258,2023,,,,64
2023_table_summary_259,table_summary,table_summary_259,2023,,,,169
2023_table_summary_260,table_summary,table_summary_260,2023,,,,207
2023_table_summary_261,table_summary,table_summary_261,2023,,,,64
2023_table_summary_262,table_summary,table_summary_262,2023,,,,117
2023_table_summary_263,table_summary,table_summary_263,2023,,,,92
2023_table_summary_264,table_summary,table_summary_264,2023,,,,110
2023_table_summary_265,table_summary,table_summary_265,2023,,,,210
2023_table_summary_266,table_summary,table_summary_266,2023,,,,111
2023_table_summary_267,table_summary,table_summary_267,2023,,,,109
2023_table_summary_268,table_summary,table_summary_268,2023,,,,159
2023_table_summary_269,table_summary,table_summary_269,2023,,,,68
2023_table_summary_270,table_summary,table_summary_270,2023,,,,321
2023_table_summary_271,table_summary,table_summary_271,2023,,,,488
2023_table_summary_272,table_summary,table_summary_272,2023,,,,457
2024_section_0,main_section,독립된 감사인의 감사보고서,2024,,,auditor_report_title,14
2024_section_1,main_section,감사의견,2024,,,opinion,448
2024_section_2,main_section,감사의견근거,2024,,,basis_for_opinion,6
2024_section_3,main_section,"우리는 대한민국의 회계감사기준에 따라 감사를 수행하였습니다. 이 기준에 따른 우리의 책임은 이 감사보고서의 재무제표감사에 대한 감사인의 책임 단락에 기술되어 있습니다. 우리는 재무제표감사와 관련된 대한민국의 윤리적 요구사항에 따라 회사로부터 독립적이며, 그러한 요구사항에 따른 기타의 윤리적 책임을 이행하였습니다. 우리가 입수한 감사증거가 감사의견을 위한 근거로서 충분하고 적합하다고 우리는 믿습니다.",2024,,,auditor_responsibility,224
2024_section_4,main_section,핵심감사사항,2024,,,key_audit_matters,1983
2024_section_5,main_section,재무제표감사에 대한 감사인의 책임,2024,,,auditor_responsibility,1639
2024_section_6,main_section,(첨부)재 무 제 표,2024,,,attached_financial_statements,11
2024_section_7,main_section,주석,2024,,,notes_section,23865
2024_note_1_0,note_block,1. 일반적 사항:,2024,,1,,337
2024_note_2_1,note_block,2. 중요한 회계처리방침:,2024,,2,,6474
2024_note_3_2,note_block,3. 중요한 회계추정 및 가정:,2024,,3,,2611
2024_note_4_3,note_block,4. 범주별 금융상품:,2024,,4,,98
2024_note_5_4,note_block,5. 금융자산의 양도:,2024,,5,,260
2024_note_6_5,note_block,6. 공정가치금융자산:,2024,,6,,265
2024_note_7_6,note_block,7. 매출채권 및 미수금:,2024,,7,,240
2024_note_8_7,note_block,8. 재고자산:,2024,,8,,135
2024_note_9_8,note_block,"9. 종속기업, 관계기업 및 공동기업 투자:",2024,,9,,423
2024_note_10_9,note_block,10. 유형자산:,2024,,10,,161
2024_note_11_10,note_block,11. 무형자산:,2024,,11,,100
2024_note_12_11,note_block,12. 차입금:,2024,,12,,122
2024_note_13_12,note_block,13. 사채:,2024,,13,,77
2024_note_14_13,note_block,14. 순확정급여부채(자산):,2024,,14,,553
2024_note_15_14,note_block,15. 충당부채:,2024,,15,,677
2024_note_16_15,note_block,16. 우발부채와 약정사항:,2024,,16,,766
2024_note_17_16,note_block,17. 계약부채:,2024,,17,,87
2024_note_18_17,note_block,18. 자본금:,2024,,18,,375
2024_note_19_18,note_block,19. 이익잉여금:,2024,,19,,281
2024_note_20_19,note_block,20. 기타자본항목:,2024,,20,,81
2024_note_21_20,note_block,21. 비용의 성격별 분류:,2024,,21,,50
2024_note_22_21,note_block,22. 판매비와관리비:,2024,,22,,45
2024_note_23_22,note_block,23. 기타수익 및 기타비용:,2024,,23,,53
2024_note_24_23,note_block,24. 금융수익 및 금융비용:,2024,,24,,104
2024_note_25_24,note_block,25. 법인세비용:,2024,,25,,221
2024_note_26_25,note_block,26. 주당이익:,2024,,26,,142
2024_note_27_26,note_block,27. 현금흐름표:,2024,,27,,512
2024_note_28_27,note_block,28. 재무위험관리:,2024,,28,,5033
2024_note_29_28,note_block,29. 부문별 보고:,2024,,29,,328
2024_note_30_29,note_block,30. 특수관계자와의 거래:,2024,,30,,1023
2024_note_31_30,note_block,31. 보고기간 후 사건,2024,,31,,111
2024_balance_sheet,normalized_table,balance_sheet,2024,balance_sheet,,,2070
2024_income_statement,normalized_table,income_statement,2024,income_statement,,,687
2024_comprehensive_income,normalized_table,comprehensive_income,2024,comprehensive_income,,,372
2024_changes_in_equity_prior_period_0,normalized_table,changes_in_equity - prior_period,2024,changes_in_equity,,,588
2024_changes_in_equity_current_period_1,normalized_table,changes_in_equity - current_period,2024,changes_in_equity,,,649
2024_cash_flow,normalized_table,cash_flow,2024,cash_flow,,,1465
2024_table_summary_0,table_summary,table_summary_0,2024,,,,107
2024_table_summary_1,table_summary,table_summary_1,2024,,,,107
2024_table_summary_2,table_summary,table_summary_2,2024,,,,92
2024_table_summary_3,table_summary,table_summary_3,2024,,,,110
2024_table_summary_4,table_summary,table_summary_4,2024,,,,210
2024_table_summary_5,table_summary,table_summary_5,2024,,,,62
2024_table_summary_6,table_summary,table_summary_6,2024,,,,107
2024_table_summary_7,table_summary,table_summary_7,2024,,,,107
